-10.000000	 0.637164
-9.950000	 -0.769155
-9.900000	 0.059802
-9.849999	 -0.582847
-9.799999	 0.028509
-9.749999	 -0.026993
-9.699999	 0.306778
-9.649999	 0.379931
-9.599998	 0.359745
-9.549998	 0.169577
-9.499998	 0.279761
-9.449998	 -0.134921
-9.399998	 0.237845
-9.349998	 0.071209
-9.299997	 0.304788
-9.249997	 0.127896
-9.199997	 0.133737
-9.149997	 0.143230
-9.099997	 0.120077
-9.049996	 0.023430
-8.999996	 0.019628
-8.949996	 0.016968
-8.899996	 -0.007613
-8.849996	 -0.027392
-8.799995	 -0.039224
-8.749995	 -0.063439
-8.699995	 -0.094331
-8.649995	 -0.113506
-8.599995	 -0.124239
-8.549994	 -0.147481
-8.499994	 -0.160862
-8.449994	 -0.176958
-8.399994	 -0.188645
-8.349994	 -0.186602
-8.299994	 -0.179746
-8.249993	 -0.190969
-8.199993	 -0.187752
-8.149993	 -0.171548
-8.099993	 -0.159579
-8.049993	 -0.139147
-7.999992	 -0.120819
-7.949992	 -0.101654
-7.899992	 -0.072299
-7.849992	 -0.048380
-7.799992	 -0.024288
-7.749991	 0.002403
-7.699991	 0.030716
-7.649991	 0.059023
-7.599991	 0.081724
-7.549991	 0.108163
-7.499990	 0.129638
-7.449990	 0.147061
-7.399990	 0.164883
-7.349990	 0.178351
-7.299990	 0.188369
-7.249990	 0.195511
-7.199989	 0.198074
-7.149989	 0.198954
-7.099989	 0.194743
-7.049989	 0.187553
-6.999989	 0.177168
-6.949988	 0.163381
-6.899988	 0.146759
-6.849988	 0.127987
-6.799988	 0.106901
-6.749988	 0.083857
-6.699987	 0.059445
-6.649987	 0.034240
-6.599987	 0.008241
-6.549987	 -0.017842
-6.499987	 -0.043685
-6.449986	 -0.068764
-6.399986	 -0.092785
-6.349986	 -0.115194
-6.299986	 -0.135824
-6.249986	 -0.154328
-6.199986	 -0.170504
-6.149985	 -0.183969
-6.099985	 -0.194597
-6.049985	 -0.202308
-5.999985	 -0.206937
-5.949985	 -0.208428
-5.899984	 -0.206910
-5.849984	 -0.202282
-5.799984	 -0.194709
-5.749984	 -0.184322
-5.699984	 -0.171272
-5.649983	 -0.155803
-5.599983	 -0.138151
-5.549983	 -0.118526
-5.499983	 -0.097288
-5.449983	 -0.074699
-5.399982	 -0.051089
-5.349982	 -0.026808
-5.299982	 -0.002157
-5.249982	 0.022519
-5.199982	 0.046907
-5.149981	 0.070681
-5.099981	 0.093547
-5.049981	 0.115220
-4.999981	 0.135447
-4.949981	 0.153977
-4.899981	 0.170604
-4.849980	 0.185145
-4.799980	 0.197445
-4.749980	 0.207378
-4.699980	 0.214847
-4.649980	 0.219800
-4.599979	 0.222198
-4.549979	 0.222042
-4.499979	 0.219363
-4.449979	 0.214219
-4.399979	 0.206694
-4.349978	 0.196895
-4.299978	 0.184959
-4.249978	 0.171036
-4.199978	 0.155296
-4.149978	 0.137927
-4.099977	 0.119129
-4.049977	 0.099109
-3.999977	 0.078086
-3.949977	 0.056283
-3.899977	 0.033924
-3.849977	 0.011234
-3.799978	 -0.011564
-3.749978	 -0.034253
-3.699978	 -0.056622
-3.649978	 -0.078468
-3.599978	 -0.099598
-3.549978	 -0.119834
-3.499978	 -0.139008
-3.449978	 -0.156966
-3.399978	 -0.173571
-3.349978	 -0.188703
-3.299978	 -0.202256
-3.249978	 -0.214141
-3.199978	 -0.224287
-3.149978	 -0.232642
-3.099978	 -0.239166
-3.049978	 -0.243837
-2.999978	 -0.246651
-2.949978	 -0.247615
-2.899978	 -0.246755
-2.849978	 -0.244107
-2.799978	 -0.239721
-2.749979	 -0.233657
-2.699979	 -0.225987
-2.649979	 -0.216793
-2.599979	 -0.206163
-2.549979	 -0.194194
-2.499979	 -0.180987
-2.449979	 -0.166650
-2.399979	 -0.151291
-2.349979	 -0.135026
-2.299979	 -0.117966
-2.249979	 -0.100229
-2.199979	 -0.081928
-2.149979	 -0.063176
-2.099979	 -0.044084
-2.049979	 -0.024761
-1.999979	 -0.005310
-1.949979	 0.014168
-1.899979	 0.033577
-1.849979	 0.052827
-1.799979	 0.071833
-1.749979	 0.090517
-1.699980	 0.108805
-1.649980	 0.126631
-1.599980	 0.143936
-1.549980	 0.160665
-1.499980	 0.176772
-1.449980	 0.192217
-1.399980	 0.206966
-1.349980	 0.220990
-1.299980	 0.234270
-1.249980	 0.246788
-1.199980	 0.258536
-1.149980	 0.269508
-1.099980	 0.279707
-1.049980	 0.289136
-0.999980	 0.297807
-0.949980	 0.305733
-0.899980	 0.312934
-0.849980	 0.319431
-0.799980	 0.325250
-0.749980	 0.330418
-0.699980	 0.334967
-0.649980	 0.338930
-0.599980	 0.342342
-0.549980	 0.345241
-0.499980	 0.347665
-0.449980	 0.349655
-0.399980	 0.351252
-0.349980	 0.352497
-0.299980	 0.353434
-0.249980	 0.354106
-0.199980	 0.354557
-0.149980	 0.354830
-0.099980	 0.354971
-0.049980	 0.355023
