0.000000	 0.100000	 0.100000
0.010000	 0.099995	 0.099995
0.020000	 0.099980	 0.099980
0.030000	 0.099955	 0.099955
0.040000	 0.099920	 0.099920
0.050000	 0.099875	 0.099875
0.060000	 0.099820	 0.099820
0.070000	 0.099755	 0.099756
0.080000	 0.099680	 0.099681
0.090000	 0.099595	 0.099596
0.100000	 0.099500	 0.099501
0.110000	 0.099396	 0.099397
0.120000	 0.099281	 0.099282
0.130000	 0.099156	 0.099158
0.140000	 0.099022	 0.099023
0.150000	 0.098877	 0.098879
0.160000	 0.098723	 0.098725
0.170000	 0.098558	 0.098561
0.180000	 0.098384	 0.098387
0.190000	 0.098200	 0.098203
0.200000	 0.098007	 0.098010
0.210000	 0.097803	 0.097807
0.220000	 0.097590	 0.097594
0.230000	 0.097367	 0.097371
0.240000	 0.097134	 0.097138
0.250000	 0.096891	 0.096896
0.260000	 0.096639	 0.096644
0.270000	 0.096377	 0.096383
0.280000	 0.096106	 0.096112
0.290000	 0.095824	 0.095831
0.300000	 0.095534	 0.095541
0.310000	 0.095233	 0.095241
0.320000	 0.094924	 0.094932
0.330000	 0.094604	 0.094613
0.340000	 0.094275	 0.094285
0.350000	 0.093937	 0.093947
0.360000	 0.093590	 0.093600
0.370000	 0.093233	 0.093244
0.380000	 0.092866	 0.092878
0.390000	 0.092491	 0.092503
0.400000	 0.092106	 0.092119
0.410000	 0.091712	 0.091725
0.420000	 0.091309	 0.091323
0.430000	 0.090897	 0.090911
0.440000	 0.090475	 0.090490
0.450000	 0.090045	 0.090060
0.460000	 0.089605	 0.089622
0.470000	 0.089157	 0.089174
0.480000	 0.088699	 0.088717
0.490000	 0.088233	 0.088252
0.500000	 0.087758	 0.087777
0.510000	 0.087274	 0.087294
0.520000	 0.086782	 0.086802
0.530000	 0.086281	 0.086302
0.540000	 0.085771	 0.085793
0.550000	 0.085252	 0.085275
0.560000	 0.084726	 0.084749
0.570000	 0.084190	 0.084214
0.580000	 0.083646	 0.083671
0.590000	 0.083094	 0.083120
0.600000	 0.082534	 0.082560
0.610000	 0.081965	 0.081992
0.620000	 0.081388	 0.081416
0.630000	 0.080803	 0.080831
0.640000	 0.080210	 0.080239
0.650000	 0.079608	 0.079639
0.660000	 0.078999	 0.079030
0.670000	 0.078382	 0.078414
0.680000	 0.077757	 0.077790
0.690000	 0.077125	 0.077158
0.700000	 0.076484	 0.076519
0.710000	 0.075836	 0.075871
0.720000	 0.075181	 0.075217
0.730000	 0.074517	 0.074554
0.740000	 0.073847	 0.073885
0.750000	 0.073169	 0.073207
0.760000	 0.072484	 0.072523
0.770000	 0.071791	 0.071831
0.780000	 0.071091	 0.071133
0.790000	 0.070385	 0.070427
0.800000	 0.069671	 0.069714
0.810000	 0.068950	 0.068994
0.820000	 0.068222	 0.068267
0.830000	 0.067488	 0.067533
0.840000	 0.066746	 0.066793
0.850000	 0.065998	 0.066045
0.860000	 0.065244	 0.065292
0.870000	 0.064483	 0.064532
0.880000	 0.063715	 0.063765
0.890000	 0.062941	 0.062992
0.900000	 0.062161	 0.062212
0.910000	 0.061375	 0.061427
0.920000	 0.060582	 0.060635
0.930000	 0.059783	 0.059837
0.940000	 0.058979	 0.059034
0.950000	 0.058168	 0.058224
0.960000	 0.057352	 0.057409
0.970000	 0.056530	 0.056587
0.980000	 0.055702	 0.055760
0.990000	 0.054869	 0.054928
1.000000	 0.054030	 0.054090
1.010000	 0.053186	 0.053247
1.020000	 0.052337	 0.052398
1.030000	 0.051482	 0.051544
1.040000	 0.050622	 0.050685
1.050000	 0.049757	 0.049821
1.060000	 0.048887	 0.048952
1.070000	 0.048012	 0.048078
1.080000	 0.047133	 0.047199
1.090000	 0.046249	 0.046316
1.100000	 0.045360	 0.045428
1.110000	 0.044466	 0.044535
1.120000	 0.043568	 0.043638
1.130000	 0.042666	 0.042736
1.140000	 0.041759	 0.041831
1.150000	 0.040849	 0.040921
1.160000	 0.039934	 0.040007
1.170000	 0.039015	 0.039088
1.180000	 0.038092	 0.038167
1.190000	 0.037166	 0.037241
1.200000	 0.036236	 0.036311
1.210000	 0.035302	 0.035378
1.220000	 0.034365	 0.034442
1.230000	 0.033424	 0.033501
1.240000	 0.032480	 0.032558
1.250000	 0.031532	 0.031611
1.260000	 0.030582	 0.030661
1.270000	 0.029628	 0.029709
1.280000	 0.028672	 0.028753
1.290000	 0.027712	 0.027794
1.300000	 0.026750	 0.026832
1.310000	 0.025785	 0.025868
1.320000	 0.024818	 0.024901
1.330000	 0.023848	 0.023932
1.340000	 0.022875	 0.022960
1.350000	 0.021901	 0.021986
1.360000	 0.020924	 0.021010
1.370000	 0.019945	 0.020032
1.380000	 0.018964	 0.019051
1.390000	 0.017981	 0.018069
1.400000	 0.016997	 0.017085
1.410000	 0.016010	 0.016100
1.420000	 0.015023	 0.015112
1.430000	 0.014033	 0.014123
1.440000	 0.013042	 0.013133
1.450000	 0.012050	 0.012142
1.460000	 0.011057	 0.011149
1.470000	 0.010063	 0.010155
1.480000	 0.009067	 0.009160
1.490000	 0.008071	 0.008164
1.500000	 0.007074	 0.007167
1.510000	 0.006076	 0.006170
1.520000	 0.005077	 0.005172
1.530000	 0.004079	 0.004174
1.540000	 0.003079	 0.003175
1.550000	 0.002079	 0.002175
1.560000	 0.001080	 0.001176
1.570000	 0.000080	 0.000176
1.580000	 -0.000920	 -0.000823
1.590000	 -0.001920	 -0.001823
1.600000	 -0.002920	 -0.002822
1.610000	 -0.003919	 -0.003821
1.620000	 -0.004918	 -0.004820
1.630000	 -0.005917	 -0.005818
1.640000	 -0.006915	 -0.006815
1.650000	 -0.007912	 -0.007812
1.660000	 -0.008909	 -0.008808
1.670000	 -0.009904	 -0.009804
1.680000	 -0.010899	 -0.010798
1.690000	 -0.011892	 -0.011791
1.700000	 -0.012884	 -0.012783
1.710000	 -0.013875	 -0.013774
1.720000	 -0.014865	 -0.014763
1.730000	 -0.015853	 -0.015751
1.740000	 -0.016840	 -0.016737
1.750000	 -0.017825	 -0.017722
1.760000	 -0.018808	 -0.018705
1.770000	 -0.019789	 -0.019686
1.780000	 -0.020768	 -0.020665
1.790000	 -0.021745	 -0.021642
1.800000	 -0.022720	 -0.022617
1.810000	 -0.023693	 -0.023589
1.820000	 -0.024663	 -0.024559
1.830000	 -0.025631	 -0.025527
1.840000	 -0.026596	 -0.026492
1.850000	 -0.027559	 -0.027455
1.860000	 -0.028519	 -0.028414
1.870000	 -0.029476	 -0.029371
1.880000	 -0.030430	 -0.030325
1.890000	 -0.031381	 -0.031276
1.900000	 -0.032329	 -0.032224
1.910000	 -0.033274	 -0.033169
1.920000	 -0.034215	 -0.034110
1.930000	 -0.035153	 -0.035048
1.940000	 -0.036087	 -0.035982
1.950000	 -0.037018	 -0.036913
1.960000	 -0.037945	 -0.037840
1.970000	 -0.038868	 -0.038763
1.980000	 -0.039788	 -0.039683
1.990000	 -0.040703	 -0.040598
2.000000	 -0.041615	 -0.041510
2.010000	 -0.042522	 -0.042417
2.020000	 -0.043425	 -0.043320
2.030000	 -0.044323	 -0.044219
2.040000	 -0.045218	 -0.045113
2.050000	 -0.046107	 -0.046003
2.060000	 -0.046992	 -0.046888
2.070000	 -0.047873	 -0.047768
2.080000	 -0.048748	 -0.048644
2.090000	 -0.049619	 -0.049515
2.100000	 -0.050485	 -0.050381
2.110000	 -0.051345	 -0.051241
2.120000	 -0.052201	 -0.052097
2.130000	 -0.053051	 -0.052948
2.140000	 -0.053896	 -0.053793
2.150000	 -0.054736	 -0.054633
2.160000	 -0.055570	 -0.055467
2.170000	 -0.056399	 -0.056296
2.180000	 -0.057221	 -0.057119
2.190000	 -0.058039	 -0.057937
2.200000	 -0.058850	 -0.058748
2.210000	 -0.059656	 -0.059554
2.220000	 -0.060455	 -0.060354
2.230000	 -0.061249	 -0.061148
2.240000	 -0.062036	 -0.061936
2.250000	 -0.062817	 -0.062717
2.260000	 -0.063592	 -0.063493
2.270000	 -0.064361	 -0.064262
2.280000	 -0.065123	 -0.065024
2.290000	 -0.065879	 -0.065780
2.300000	 -0.066628	 -0.066530
2.310000	 -0.067370	 -0.067272
2.320000	 -0.068106	 -0.068008
2.330000	 -0.068834	 -0.068738
2.340000	 -0.069556	 -0.069460
2.350000	 -0.070271	 -0.070176
2.360000	 -0.070979	 -0.070884
2.370000	 -0.071680	 -0.071585
2.380000	 -0.072374	 -0.072280
2.390000	 -0.073060	 -0.072967
2.400000	 -0.073739	 -0.073646
2.410000	 -0.074411	 -0.074319
2.420000	 -0.075075	 -0.074984
