0.010000	 -16.413634	 -53.634367	 128.143447
0.030000	 -21.040048	 -77.781245	 136.555388
0.050000	 -27.767606	 -107.822166	 154.656876
0.070000	 -36.893273	 -142.477342	 189.425418
0.090000	 -48.225973	 -172.516240	 249.303727
0.110000	 -59.974424	 -170.715447	 334.845378
0.130000	 -67.180530	 -92.298942	 415.087094
0.150000	 -62.759470	 63.024793	 423.774004
0.170000	 -44.928456	 188.107875	 348.489648
0.190000	 -20.875085	 224.223828	 271.948788
0.210000	 2.478160	 223.984970	 245.330755
0.230000	 23.475016	 222.507758	 268.367762
0.250000	 42.080050	 215.509637	 333.106956
0.270000	 56.870622	 181.341989	 421.998248
0.290000	 64.534467	 101.459308	 493.047813
0.310000	 61.847748	 -13.664621	 498.803925
0.330000	 48.857241	 -119.781428	 439.575977
0.350000	 29.451044	 -180.279780	 365.416795
0.370000	 8.412708	 -198.384620	 319.806021
0.390000	 -11.225209	 -195.239764	 314.838734
0.410000	 -28.064221	 -178.839573	 344.068566
0.430000	 -40.645873	 -137.748111	 391.046478
0.450000	 -46.376895	 -58.022243	 426.728084
0.470000	 -42.845206	 43.760012	 421.895109
0.490000	 -30.894913	 120.806981	 381.175350
0.510000	 -14.762618	 153.149363	 339.759581
0.530000	 1.547251	 157.589007	 320.864700
0.550000	 16.101843	 150.021133	 326.433542
0.570000	 28.079639	 133.463064	 349.468961
0.590000	 36.700165	 104.713870	 378.840708
0.610000	 41.020541	 62.220481	 400.628641
0.630000	 40.395048	 11.167767	 403.568108
0.650000	 35.066900	 -37.321870	 386.380633
0.670000	 26.279144	 -73.060825	 358.230499
0.690000	 15.751912	 -92.871191	 331.039327
0.710000	 5.002824	 -99.905600	 312.398414
0.730000	 -4.978973	 -98.849629	 304.339897
0.750000	 -13.646321	 -92.457296	 305.400758
0.770000	 -20.642076	 -81.037726	 312.402786
0.790000	 -25.614828	 -63.826644	 321.167454
0.810000	 -28.212183	 -41.035944	 327.145448
0.830000	 -28.243859	 -15.317243	 326.819559
0.850000	 -25.880715	 8.786637	 319.339579
0.870000	 -21.692758	 27.314509	 306.765542
0.890000	 -16.458448	 38.919009	 292.443716
0.910000	 -10.895083	 44.693759	 279.094280
0.930000	 -5.496589	 46.694598	 268.072531
0.950000	 -0.519364	 46.765690	 259.669248
0.970000	 3.953223	 46.137948	 253.665898
0.990000	 7.936580	 45.481792	 249.716656
1.010000	 11.489460	 45.078033	 247.517123
1.030000	 14.679462	 44.962435	 246.842604
1.050000	 17.563345	 45.018775	 247.526697
1.070000	 20.176376	 45.035192	 249.417871
1.090000	 22.527255	 44.743967	 252.331461
1.110000	 24.597286	 43.860439	 256.007539
1.130000	 26.343752	 42.129969	 260.085322
1.150000	 27.707928	 39.383422	 264.106202
1.170000	 28.627614	 35.591713	 267.554552
1.190000	 29.052762	 30.901552	 269.934578
1.210000	 28.961058	 25.633065	 270.864577
1.230000	 28.369309	 20.230003	 270.155987
1.250000	 27.336991	 15.172724	 267.845276
1.270000	 25.960659	 10.882338	 264.165732
1.290000	 24.361002	 7.649118	 259.473297
1.310000	 22.666658	 5.605627	 254.158458
1.330000	 20.999339	 4.744009	 248.575276
1.350000	 19.463454	 4.960718	 243.003512
1.370000	 18.141325	 6.107828	 237.642938
1.390000	 17.093279	 8.035701	 232.629040
1.410000	 16.360995	 10.620507	 228.058091
1.430000	 15.972385	 13.776757	 224.013091
1.450000	 15.946589	 17.457864	 220.586669
1.470000	 16.298101	 21.647773	 217.900203
1.490000	 17.039349	 26.345125	 216.119664
1.510000	 18.181130	 31.539591	 215.468096
1.530000	 19.730281	 37.178458	 216.232262
1.550000	 21.683773	 43.121298	 218.756793
1.570000	 24.018408	 49.082895	 223.413114
1.590000	 26.675739	 54.571927	 230.524187
1.610000	 29.543312	 58.847659	 240.225399
1.630000	 32.436486	 60.938161	 252.258939
1.650000	 35.089852	 59.780023	 265.749322
1.670000	 37.171519	 54.522189	 279.089554
1.690000	 38.331989	 44.950304	 290.124184
1.710000	 38.286124	 31.841638	 296.730257
1.730000	 36.903032	 16.969372	 297.613422
1.750000	 34.260854	 2.608807	 292.851233
1.770000	 30.632759	 -9.249913	 283.790714
1.790000	 26.407834	 -17.521573	 272.378440
1.810000	 21.987027	 -22.152269	 260.398774
1.830000	 17.700302	 -23.812030	 249.036254
1.850000	 13.767991	 -23.452699	 238.834610
1.870000	 10.301803	 -21.976615	 229.881457
1.890000	 7.327632	 -20.085462	 222.029698
1.910000	 4.813624	 -18.261791	 215.059325
1.930000	 2.694161	 -16.812732	 208.765240
1.950000	 0.886719	 -15.928269	 202.992128
1.970000	 -0.698034	 -15.733123	 197.641430
1.990000	 -2.151418	 -16.327287	 192.668251
2.010000	 -3.565710	 -17.816851	 188.078692
2.030000	 -5.035784	 -20.338202	 183.933593
2.050000	 -6.662651	 -24.077843	 180.363194
2.070000	 -8.558306	 -29.287910	 177.598033
2.090000	 -10.851133	 -36.293046	 176.023785
2.110000	 -13.690390	 -45.474860	 176.270442
2.130000	 -17.246173	 -57.199580	 179.344961
2.150000	 -21.696556	 -71.611609	 186.797455
2.170000	 -27.183894	 -88.138120	 200.835693
2.190000	 -33.705944	 -104.461227	 224.087881
2.210000	 -40.893300	 -114.837162	 258.276546
2.230000	 -47.664505	 -108.792980	 300.760337
2.250000	 -51.980236	 -74.524957	 339.765524
2.270000	 -51.364948	 -12.411561	 355.870828
2.290000	 -44.643897	 53.446532	 338.698276
2.310000	 -33.318125	 95.180553	 301.535160
2.330000	 -20.348099	 109.888447	 266.447164
2.350000	 -7.876068	 111.187252	 244.241955
2.370000	 3.389143	 109.956403	 235.621506
2.390000	 13.525283	 110.089397	 238.799786
2.410000	 22.749643	 110.951945	 252.458442
2.430000	 31.066356	 109.412084	 275.252066
2.450000	 38.109245	 101.124814	 304.099802
2.470000	 43.147937	 82.252300	 332.776763
2.490000	 45.308077	 52.005873	 352.677158
2.510000	 43.990701	 14.598050	 356.814661
2.530000	 39.271380	 -21.896685	 344.489034
