 x		y for del=45		y for del=90		y for del=180		0.000000	 0.707106	 1.000000	 0.000003
0.099833	 0.833492	 0.980067	 -0.198667
0.198669	 0.926649	 0.921062	 -0.389416
0.295520	 0.982863	 0.825336	 -0.564640
0.389418	 0.999893	 0.696708	 -0.717354
0.479426	 0.977061	 0.540303	 -0.841470
0.564642	 0.915277	 0.362359	 -0.932038
0.644218	 0.817003	 0.169968	 -0.985449
0.717356	 0.686158	 -0.029198	 -0.999574
0.783327	 0.527959	 -0.227201	 -0.973848
0.841471	 0.348711	 -0.416146	 -0.909298
0.891207	 0.155561	 -0.588500	 -0.808498
0.932039	 -0.043791	 -0.737393	 -0.675465
0.963558	 -0.241397	 -0.856888	 -0.515503
0.985450	 -0.429379	 -0.942222	 -0.334990
0.997495	 -0.600243	 -0.989992	 -0.141122
0.999574	 -0.747178	 -0.998295	 0.058372
0.991665	 -0.864324	 -0.966798	 0.255539
0.973848	 -0.947013	 -0.896759	 0.442519
0.946300	 -0.991947	 -0.790968	 0.611856
0.909297	 -0.997336	 -0.653644	 0.756801
0.863209	 -0.962964	 -0.490262	 0.871575
0.808496	 -0.890202	 -0.307334	 0.951601
0.745705	 -0.781950	 -0.112154	 0.993691
0.675463	 -0.642524	 0.087497	 0.996165
0.598472	 -0.477483	 0.283661	 0.958925
0.515502	 -0.293407	 0.468515	 0.883456
0.427380	 -0.097633	 0.634691	 0.772766
0.334989	 0.102033	 0.775564	 0.631270
0.239250	 0.297632	 0.885518	 0.464605
0.141121	 0.481365	 0.960170	 0.279420
0.041581	 0.645907	 0.996542	 0.083093
-0.058373	 0.784699	 0.993185	 -0.116544
-0.157745	 0.892208	 0.950233	 -0.311538
-0.255540	 0.964147	 0.869399	 -0.494109
-0.350782	 0.997649	 0.753904	 -0.656983
-0.442519	 0.991378	 0.608355	 -0.793664
-0.529835	 0.945584	 0.438551	 -0.898706
-0.611857	 0.862092	 0.251264	 -0.967918
-0.687765	 0.744232	 0.053959	 -0.998543
-0.756801	 0.596701	 -0.145495	 -0.989359
-0.818276	 0.425382	 -0.339151	 -0.940732
-0.871575	 0.237104	 -0.519285	 -0.854602
-0.916165	 0.039374	 -0.678717	 -0.734401
-0.951602	 -0.159926	 -0.811090	 -0.584922
-0.977530	 -0.352850	 -0.911128	 -0.412124
-0.993691	 -0.531708	 -0.974842	 -0.222896
-0.999923	 -0.689367	 -0.999693	 -0.024782
-0.996165	 -0.819544	 -0.984689	 0.174320
-0.982453	 -0.917049	 -0.930428	 0.366473
-0.958925	 -0.977993	 -0.839075	 0.544015
-0.925816	 -0.999948	 -0.714270	 0.699869
-0.883456	 -0.982039	 -0.560990	 0.827822
-0.832269	 -0.924978	 -0.385344	 0.922772
-0.772766	 -0.831042	 -0.194337	 0.980935
-0.705542	 -0.703975	 0.004419	 0.999990
-0.631269	 -0.548843	 0.202998	 0.979179
-0.550688	 -0.371830	 0.393484	 0.919332
-0.464605	 -0.179993	 0.568283	 0.822834
-0.373880	 0.019019	 0.720427	 0.693532
-0.279419	 0.217273	 0.843850	 0.536581
-0.182166	 0.406865	 0.933631	 0.358238
-0.083093	 0.580237	 0.986191	 0.165614
0.016810	 0.730477	 0.999435	 -0.033613
0.116546	 0.851594	 0.972835	 -0.231500
0.215116	 0.938762	 0.907450	 -0.420158
0.311538	 0.988504	 0.805889	 -0.592066
0.404846	 0.998838	 0.672200	 -0.740369
0.494110	 0.969351	 0.511712	 -0.859156
0.578436	 0.901219	 0.330824	 -0.943692
0.656983	 0.797159	 0.136747	 -0.990606
0.728966	 0.661318	 -0.062782	 -0.998027
0.793665	 0.499113	 -0.259807	 -0.965661
0.850434	 0.317010	 -0.446476	 -0.894796
0.898706	 0.122268	 -0.615343	 -0.788259
0.937998	 -0.077347	 -0.759681	 -0.650297
0.967918	 -0.273880	 -0.873732	 -0.486410
0.988167	 -0.459492	 -0.952950	 -0.303130
0.998543	 -0.626788	 -0.994176	 -0.107765
0.998942	 -0.769096	 -0.995769	 0.091894
0.989359	 -0.880741	 -0.957663	 0.287890
0.969891	 -0.957274	 -0.881378	 0.472410
0.940732	 -0.995644	 -0.769955	 0.638097
0.902174	 -0.994321	 -0.627836	 0.778345
0.854601	 -0.953357	 -0.460687	 0.887562
0.798489	 -0.874385	 -0.275172	 0.961395
0.734399	 -0.760554	 -0.078686	 0.996899
0.662971	 -0.616402	 0.120936	 0.992660
0.584919	 -0.447676	 0.315737	 0.948847
0.501023	 -0.261102	 0.497951	 0.867206
0.412120	 -0.064119	 0.660313	 0.750991
0.319100	 0.135420	 0.796350	 0.604837
0.222891	 0.329561	 0.900639	 0.434570
0.124455	 0.510563	 0.969021	 0.246978
0.024776	 0.671210	 0.998772	 0.049539
-0.075151	 0.805098	 0.988705	 -0.149875
-0.174327	 0.906889	 0.939221	 -0.343313
-0.271761	 0.972525	 0.852292	 -0.523065
-0.366480	 0.999389	 0.731385	 -0.681963
-0.457537	 0.986411	 0.581320	 -0.813674
-0.544023	 0.934107	 0.408080	 -0.912946
-0.625072	 0.844562	 0.218570	 -0.975821
-0.699877	 0.721348	 0.020347	 -0.999793
-0.767688	 0.569375	 -0.178688	 -0.983906
-0.827828	 0.394704	 -0.370599	 -0.928794
-0.879698	 0.204296	 -0.547735	 -0.836653
-0.922777	 0.005744	 -0.703034	 -0.711157
-0.956636	 -0.193038	 -0.830306	 -0.557310
-0.980937	 -0.384123	 -0.924475	 -0.381244
-0.995437	 -0.559895	 -0.981788	 -0.189979
-0.999990	 -0.713345	 -0.999961	 0.008860
-0.994552	 -0.838356	 -0.978267	 0.207346
-0.979176	 -0.929944	 -0.917573	 0.397565
-0.954017	 -0.984458	 -0.820298	 0.571935
-0.919326	 -0.999725	 -0.690320	 0.723503
-0.875448	 -0.975135	 -0.532821	 0.846227
-0.822824	 -0.911669	 -0.354080	 0.935215
-0.761978	 -0.811858	 -0.161223	 0.986918
-0.693519	 -0.679681	 0.038062	 0.999275
-0.618130	 -0.520406	 0.235830	 0.971795
-0.536565	 -0.340384	 0.424195	 0.905571
-0.449639	 -0.146792	 0.595649	 0.803245
-0.358220	 0.052652	 0.743356	 0.668896
-0.263221	 0.249997	 0.861428	 0.507880
-0.165593	 0.437375	 0.945157	 0.326617
-0.066310	 0.607316	 0.991206	 0.132332
