 x		y for n=1		y for n=2		y for n=2.5		y for n=3
0.969891	 0.513609	 -0.957274	 0.816754	 -0.047343
0.940732	 0.425383	 -0.995644	 0.648615	 0.249963
0.902174	 0.332907	 -0.994321	 0.440148	 0.524937
0.854601	 0.237105	 -0.953357	 0.204315	 0.753023
0.798489	 0.138933	 -0.874385	 -0.044226	 0.913841
0.734399	 0.039374	 -0.760554	 -0.290013	 0.993028
0.662971	 -0.060579	 -0.616402	 -0.517768	 0.983511
0.584919	 -0.159927	 -0.447676	 -0.713331	 0.886138
0.501023	 -0.257677	 -0.261102	 -0.864545	 0.709610
0.412120	 -0.352852	 -0.064119	 -0.962003	 0.469691
0.319100	 -0.444502	 0.135420	 -0.999647	 0.187820
0.222891	 -0.531710	 0.329561	 -0.975139	 -0.110833
0.124455	 -0.613606	 0.510563	 -0.890000	 -0.399582
0.024776	 -0.689370	 0.671210	 -0.749525	 -0.652640
-0.075151	 -0.758247	 0.805098	 -0.562449	 -0.847397
-0.174327	 -0.819547	 0.906889	 -0.340402	 -0.966459
-0.271761	 -0.872659	 0.972525	 -0.097187	 -0.999189
-0.366480	 -0.917051	 0.999389	 0.152067	 -0.942664
-0.457537	 -0.952280	 0.986411	 0.391866	 -0.801934
-0.544023	 -0.977994	 0.934107	 0.607301	 -0.589567
-0.625072	 -0.993937	 0.844562	 0.784979	 -0.324538
-0.699877	 -0.999948	 0.721348	 0.913849	 -0.030515
-0.767688	 -0.995968	 0.569375	 0.985899	 0.266229
-0.827828	 -0.982037	 0.394704	 0.996651	 0.539196
-0.879698	 -0.958293	 0.204296	 0.945435	 0.763994
-0.922777	 -0.924975	 0.005744	 0.835436	 0.920549
-0.956636	 -0.882414	 -0.193038	 0.673494	 0.994872
-0.980937	 -0.831036	 -0.384123	 0.469678	 0.980326
-0.995437	 -0.771355	 -0.559895	 0.236655	 0.878210
-0.999990	 -0.703967	 -0.713345	 -0.011078	 0.697647
-0.994552	 -0.629545	 -0.838356	 -0.258122	 0.454761
-0.979176	 -0.548832	 -0.929944	 -0.489118	 0.171253
-0.954017	 -0.462636	 -0.984458	 -0.689705	 -0.127550
-0.919326	 -0.371817	 -0.999725	 -0.847407	 -0.414959
-0.875448	 -0.277283	 -0.975135	 -0.952421	 -0.665304
-0.822824	 -0.179979	 -0.911669	 -0.998218	 -0.856218
-0.761978	 -0.080876	 -0.811858	 -0.981950	 -0.970646
-0.693519	 0.019035	 -0.679681	 -0.904628	 -0.998370
-0.618130	 0.118755	 -0.520406	 -0.771062	 -0.936912
-0.536565	 0.217289	 -0.340384	 -0.589554	 -0.791760
-0.449639	 0.313652	 -0.146792	 -0.371388	 -0.575884
-0.358220	 0.406881	 0.052652	 -0.130133	 -0.308567
-0.263221	 0.496045	 0.249997	 0.119213	 -0.013683
-0.165593	 0.580252	 0.437375	 0.361146	 0.282424
-0.066310	 0.658661	 0.607316	 0.580629	 0.553299
