0.000000	 0.000000
0.020050	 0.009948
0.040099	 0.019783
0.060148	 0.029490
0.080196	 0.039054
0.100243	 0.048461
0.120289	 0.057698
0.140335	 0.066752
0.160379	 0.075611
0.180422	 0.084264
0.200465	 0.092700
0.220506	 0.100908
0.240546	 0.108880
0.260585	 0.116606
0.280622	 0.124078
0.300658	 0.131290
0.320693	 0.138236
0.340727	 0.144908
0.360759	 0.151303
0.380789	 0.157417
0.400818	 0.163246
0.420846	 0.168787
0.440873	 0.174040
0.460897	 0.179002
0.480921	 0.183674
0.500943	 0.188056
0.520963	 0.192149
0.540982	 0.195955
0.561000	 0.199476
0.581016	 0.202715
0.601030	 0.205676
0.621044	 0.208364
0.641056	 0.210781
0.661066	 0.212935
0.681075	 0.214830
0.701083	 0.216472
0.721090	 0.217869
0.741096	 0.219026
0.761100	 0.219951
0.781103	 0.220651
0.801105	 0.221134
0.821106	 0.221408
0.841106	 0.221481
0.861105	 0.221361
0.881103	 0.221057
0.901100	 0.220576
0.921096	 0.219927
0.941091	 0.219120
0.961086	 0.218161
0.981079	 0.217060
